Note ID,Title,User Nickname,Liked Count,Cover Height,Cover Width,Note Type
670fa489000000002401a2da,终于又更了一条上纽日常视频,花语清扬,18,1440,1080,video
6533b683000000002402de21,上纽期中季—又名midterm survival,鱼流,50,1920,1440,normal
67028970000000001a02197e,上纽昆杜招生，家庭背景是“隐形门槛”吗❓,Thinker思课咨询,5,1443,1082,normal
66335f30000000001e02f7c0,上海纽约大学招生录取严正声明‼️,上海纽约大学NYUShanghai,91,2560,1920,normal
64bf9bad000000000c035ba2,英专生实习｜上海我又来了！,Lalla,437,1920,1440,normal
6597c00c000000000f01cfbe,24fall第一枪💥 NYU,今天吃点啥呢,41,2337,1080,normal
64baa424000000001201c240,上海纽约大学Class of 2027 A录取经验分享,AlexGao,348,1920,1440,normal
663dd567000000001e01af2f,前滩校园毕业季New Look💜,上海纽约大学NYUShanghai,152,1707,1280,normal
66ac45900000000005031733,普通bg如何斩获上纽大与昆杜双offer,蒸汽貓,133,2560,1920,normal
662221b0000000000d0308ec,Vlog｜上纽大二 考试周的生活记录,Wennn,107,1440,1080,video
66eec2620000000027004008,高考🎓应该选上纽还是选985高校……,Liberté✨,90,1600,1200,normal
671a1183000000001600e637,走吧，去世界各地交换！🌍,上海纽约大学NYUShanghai,12,1999,1499,normal
661926bc000000001b00f3a7,高三｜一个月三场面试 苯人已成为钢铁侠🫰🏻,iyemunn,220,2560,1920,normal
64b5605f00000000310097d0,厕所应当是选择大学的第一指标,Banana.K,45,1920,1440,normal
64b5605f00000000310097d0,厕所应当是选择大学的第一指标,Banana.K,45,1920,1440,normal
643be9d800000000110100f9,本科生Neuroscience暑研｜NYU-Shanghai,苏黎世苏炳添,334,1308,1920,normal
65e7fbb3000000000b0200c3,被保护了十九年的小女孩要去纽约看世界啦,喂不饱的小猫,107,1296,1170,normal
6634523a000000001e033a75,高考全省第50名 我却放弃复交选上纽？,北冰洋🦁Alexis,1113,1707,1280,normal
6708ea81000000002c02b380,上纽Plog｜社团“搬砖”日常👀,上海纽约大学NYUShanghai,35,2560,1920,normal
666a58b4000000000d00c1eb,千万不要用相机记录生活！🤳,Destiny.,35,1882,2560,normal
670bae26000000001b010fbd,上纽大二｜Study Away迎新周recap,鱼流,42,4032,3024,normal
64bfd2d7000000001201954d,上学轨迹｜从广州city walk到上海 耗时18年,曌凌歌,733,1920,1440,normal
63873f4f000000001f0108ce,讲座｜上纽大讲座改为明天 NYUSH朋友明儿见,靳大盘JIN,46,1920,1356,normal
65cb1dfc0000000007007cfb,高考上不了985，bg这么平庸也被上纽录取？,Aiden,154,2560,1920,normal
6716353d000000001600d777,直击上纽吉祥物“内胆”试镜现场👀,上海纽约大学NYUShanghai,11,1440,1080,video
671f0509000000002401b818,🇺🇳记录在纽约总部实习的一周,机智朵,2377,1920,1080,video
67039a1e000000002c02c595,快开启你的申请吧！,上海纽约大学NYUShanghai,34,1600,1200,normal
671eefab00000000210076c3,我在纽约花💰交友！好郁闷啊,imWill,46,2560,1920,normal
66d6dcd6000000001f01a00a,开学了 穿什么能看起来像教授一点,盒装何早早,3905,2560,1920,normal
64dcd0b40000000010032ecc,上纽学姐客观分享：上纽缺点,斯黛啦学姐Stella,741,2560,1920,normal
671edaaf000000001b03e252,纽约甜茶模仿秀（lookalike）,YuGiGi,365,960,720,video
664dd6310000000015011595,grad photo dump👀,小古Jennifer,85,2560,1706,normal
671efc22000000001b012522,31岁纽约独居💐 享受一个人独处的休息日,逸筱筱筱,782,1920,1440,video
6678d7c4000000001e010179,GPA不突出，依然飞跃CMU,GGUShanghai,9,1440,1080,normal
64dcd0b40000000010032ecc,上纽学姐客观分享：上纽缺点,斯黛啦学姐Stella,741,2560,1920,normal
66986d440000000025005ec0,下个学期NY见💜,安揪是小郭,372,5667,4250,normal
671ee8bd000000001402f830,在纽约喜欢白幼甜的女生还有机会吗,小红薯668B916D,20,2532,1170,normal
671e9d3b000000001b03c73c,12.10-1.2 LIC 1b转租,红茶配油条,7,3851,2888,normal
635b949a000000001402a17f,NYUSH-NYU Stern商科硕士项目入驻小红书啦！,NYUSH-NYUStern商科硕士,163,1657,1242,video
671ec202000000001b03e4e8,ny找女生室友,小破孩吃虾,6,2560,1920,normal
671ecacd000000001b01268b,学校的秋天🍂,赵鱼憨,337,2560,1920,normal
66d5d914000000001f01ca3d,正式加入全国最贵大学💜,Iris,1493,4032,3024,normal
671d687c000000002100bc23,纽约河南羊肉烩面太好吃了救命😈,Skylar吃饭版,252,1865,1399,normal
66f6127d000000001902edbb,大二在NYU Shanghai都做了什么,豆腐,81,2246,1684,normal
671a6fc00000000024018d0e,这是Halloween的专属定制么,大鱼❤,705,4032,3024,normal
671eeb0a000000002100537e,法拉盛 悸动 避雷❗️❗️,小心同志请小心,13,4032,3024,normal
66727999000000000e033a9f,应该算NYU Shanghai的项目,壹零肆叁EDU留学,9,1706,1280,normal
6719fde8000000001b02c6c4,重生之我在上纽midterm当NPC,Iris,34,1920,2560,normal
671c9a2300000000260367f8,🇺🇸你敢相信这是纽约？神奇的法拉盛！,Melody,348,324,571,normal
6712e5e40000000021008c69,在纽约中央公园遇到美国青春校园片男主！,中路一姐安琪拉,40565,4032,3024,normal
671a341500000000160225fd,上纽大or昆山杜克，中外合作高校的双雄对决,留学那些事儿,1,4052,3200,normal
671c3185000000001b013ccc,是研究生毕业答辩的日子,有容小波,802,2560,1920,normal
66a0877c000000000a0040a6,从学生会主席到上纽中外合办｜干货分享,Iris,304,2560,1919,normal
64e20516000000000103c4a8,❤️☁️🌈🧊新生报道,小古Jennifer,43,2560,1922,normal
66a0877c000000000a0040a6,从学生会主席到上纽中外合办｜干货分享,Iris,304,2560,1919,normal
66f6127d000000001902edbb,大二在NYU Shanghai都做了什么,豆腐,81,2246,1684,normal
671b9bbe0000000016021f03,纽约市族裔地图,地图MAP,94,1600,1600,normal
66e3adec0000000025031d83,上纽->麻省理工｜大学四年经验分享,橘宝在路上🍊,109,1350,1012,normal
671dabdf000000002100486f,在纽约街头被人追着歧视了,EEEstelle,262,1942,1456,normal
671ed79e0000000026034afc,原来现在罗岛通勤这么方便,立夏NY咨询,2,1561,1171,video
6719d36100000000160224ef,纽约买房or租房,柯基不高,46,2560,1920,normal
67015cfe000000001a020a83,亲历曼哈顿Chinatown 地铁站袭击事件,Michael B,949,1294,1179,normal
64baa36a00000000120182a5,从中考状元到麻省理工｜我从不掩饰的野心,北冰洋🦁Alexis,6815,2560,1920,normal
671eaab7000000001b01005f,今天的纽约中城街头,Ccey.,34,1744,1308,video
6626ba4e000000001c009da0,nyu转学火速被拒,四瓣,152,1663,2560,normal
6614a0db000000001b00b062,花几十万读美本，我的体验是…,橘宝在路上🍊,166,1920,1440,normal
6720bab9000000003c0155c1,上纽大二｜大学生好像找不到生活的意义,Liberté✨,43,1920,1440,normal
671e8c1c000000001b02cb32,有人在📈，有人还在📉,🏠杰里米在纽约,2,2560,1920,normal
671e77d2000000001b01025b,今天别去曼哈顿中城了,棒棒「唐」,218,1920,2560,normal
671da9a0000000001602194d,235 grand 绝美corner 2b2b转租,快乐星球的公主,11,4032,3024,normal
66a30c7d000000000a007861,NYU Dormitory | 纽约大学宿舍巡礼🏡,NYUSH-NYUStern商科硕士,175,1181,886,video
66d3b057000000001f01aade,💜NYU Shanghai’s Orientation Week💜,Elvira Fan,60,2560,1706,normal
662a10110000000001030c00,美国国务卿布林肯到访上海纽约大学,上海纽约大学NYUShanghai,355,853,1280,normal
64eae0c3000000001201c8db,上纽plog | Orientation week💜,然后小姐,211,2560,1920,normal
671ee496000000001b02f8a3,秋天到啦🍁,Ruirui团,29,2560,1920,normal
6479945f000000001300a971,上海纽约大学学习轻松吗？–附绩点换算表,叁讓學堂,75,1280,2560,normal
671b9bbe0000000016021f03,纽约市族裔地图,地图MAP,94,1600,1600,normal
671cfcd90000000026035a1b,今日比赛结束！！！,牛油果番茄沙拉好吃吗,28,1706,2560,normal
671ee17d00000000210003c2,OMG 这是谁的幸福小窝！,Simplehome丨NY,2,5712,4284,video
66ea4c9f000000000c01a657,东北人在上海 实习 + 读研  plog👌,Poland12138,15,2560,1920,normal
66f5de08000000002a033e89,🇺🇸纽约打工人下班后都吃点啥,狗泥几蛙,1462,1182,887,video
670f5f100000000021001cac,NYU Shanghai第三年了,Terry Zhu,77,1275,1702,normal
66fcc7b6000000002c02a69c,同济大学24Fall留学，top30只能垫底😱…,同济留学助手,58,1598,906,normal
671f01a6000000001600d1b4,纽约贫穷留子凭一己之力找到3.4k的2b2b,皮蛋solo粥,5,768,1024,normal
671edf4d0000000024018c2f,法拉盛地铁 非裔逃票被抓….,纽约星辰,738,1440,1080,video
6717de67000000001b011fa0,紐約 轉租 拎包入住 傢俱齊全,狐狸尾巴,118,2560,1920,normal
671eb07c000000002401a9ab,转租 SVEN N户型 1.5b1b,苹果太妹,4,797,1280,normal
6649b3a2000000000c01bf69,NYU上海小情侣暑假日常1️⃣,Nadine🐮💜,17,1956,1304,normal
64981b8f000000001300ddd1,在上纽上学这两年,ChuNcHunoOr7,86,1707,1280,normal
660b69a6000000001a00fd2b,上海纽约大学,wenni,34,1920,1440,normal
6715f9e5000000001b012e7a,怎么告诉爸妈纽约留学生活费单位是美元……,香菜悍匪🌿,2834,1196,712,normal
6707a700000000001a023245,有奖！⚠️2025上海纽约大学博士招生开始啦,offer快到碗里来,12,1563,1172,normal
671eddf600000000260364d1,纽约Queens求房源！,Messi,8,862,750,normal
662a10110000000001030c00,美国国务卿布林肯到访上海纽约大学,上海纽约大学NYUShanghai,355,853,1280,normal
670d64df000000002401ac4a,新泽西073021⃣️grove st➗闲置,momo,2,2560,1920,normal
671e34b3000000001b02efeb,在美国纽约一个月4000美金够吗？,Emma真香,23,1572,1179,normal
670efab3000000001402fed2,🇺🇸纽约打工人下班后都吃点啥,狗泥几蛙,414,1104,828,video
6649b3a2000000000c01bf69,NYU上海小情侣暑假日常1️⃣,Nadine🐮💜,17,1956,1304,normal
671e762e000000001402c07d,毫无对手的纽约第一蛋挞！ 我说的！！！悸动,夏小姐的小日子,157,1440,1080,video
660b69a6000000001a00fd2b,上海纽约大学,wenni,34,1920,1440,normal
671d451a000000001600c27c,🔥法拉盛现象级的Fighting✊，茉莉奶白🆚悸动,小叶北美餐饮杂说,47,1920,1280,video
671e93490000000024015671,一起来聊今天纽约麦迪逊广场啊,太空膜卷帘与炸薯条的,188,1920,2560,normal
66feb492000000002a030c84,纽约老板娘的一天,Hebe 美美,117,1440,1080,video
6460fcb50000000012031481,期末 Pre给MIT商学院来点东亚卷王震撼🤗,北冰洋🦁Alexis,2673,1440,1920,normal
649d0705000000001402405a,放弃复交选择双非中外合办，我后悔了吗……,北冰洋🦁Alexis,765,1707,1280,normal
66e402f7000000002700547d,上纽IM｜水硕Go Local第一周就读体验,Y？,87,1548,1179,normal
66bcb1e8000000001e01e9ed,大一新生通识写作课的保命建议,Banana.K,68,2268,1701,normal
6717b7ad000000001402c487,人们如何通勤到曼哈顿？,地图MAP,45,1470,2108,normal
66db0887000000000c01afa3,上纽｜什么？开学第一周就赶due？,祝你今天霉烦恼,51,1920,1440,video
671df633000000001b03ca8b,中国人不想惹事，就能随便欺负吗！？,🗽纽约华人接送机包车咨询,36,2337,1080,normal
670bbd4b0000000024017ebf,看了下去ny的机票天塌了,Aiden,1387,2556,1179,normal
66f7835b000000001a02042e,上纽第一个月👊🏻生活很忙 但很快乐,小猫蛋卷-,45,2560,1706,normal
6702ec4f000000001902c79c,上纽本科申请文书bridge builders 要写什么,邵主任讲升学,81,2560,2039,normal
6703eeb7000000002a033f9a,上纽不接受国际学校学生，这是出于什么考虑？,聪明伶俐的小可爱,401,1600,1200,normal
66db0887000000000c01afa3,上纽｜什么？开学第一周就赶due？,祝你今天霉烦恼,51,1920,1440,video
669b60a1000000002500312d,求学轨迹 | 如果我循规蹈矩又向往自由💞,PurpleParis,78,2560,2560,normal
671cc7de000000002401b3e4,🇺🇸纽约第五大道Lv店新装太壕横了,YuYu,826,5712,4284,normal
66165ac3000000001b009218,上纽大食堂都有什么好吃的😋,上海纽约大学NYUShanghai,56,1920,1440,normal
67187609000000001b03da8d,NJ/Newport交朋友！,动乱生活纪实📍NY,16,996,747,normal
671ede87000000001402f417,还有这个挂牌,一出在纽约的生活,11,1440,2560,normal
66d747c5000000001f03d179,反向留学🏫Stern&上纽大研究生,卡拉爱考拉a,43,1920,1440,video
6602a87f000000001203d348,在上海｜上海纽约大学,sunset,1221,2560,1920,normal
66a3abb8000000000d03331c,录取大礼包请查收！！💜💜NYUShanghai,Merida🌟,334,5712,4145,normal
65713fee000000000703b6d6,费用少门槛低🇺🇸美国大学10大海外校区,Mick学姐,97,1660,1242,normal
660ccb4a000000001b011888,上纽大一学生生活的快乐吗？,💜周 周有钱花,68,2545,1914,normal
6709aa32000000002c02a030,纽约鲜嫩不软烂的海南鸡终于找到了、才15刀！,Wei,346,1428,1071,normal
671f12c9000000001402c721,我服了3k7的jp高层1b1b现在都没人要了吗,小红薯5FAA6B27,4,874,1051,normal
662cc003000000000302049c,上纽大二｜回看我的上学轨迹📚,Wennn,791,2560,2560,normal
67164252000000001600e899,负能量满满 期待已久的讲座就赶上1min,子华华,8,3024,4032,normal
66f90018000000002a036c14,上海纽约大学day0,Lztttt.in上海纽约大学,126,1080,1440,video
670f812500000000160207c9,终于！达到上纽的分数要求啦,小红妹妹,3,2336,1080,normal
671de4720000000021007b0c,中外合作大学运动会,Jabber,35,4032,3024,normal
66e944760000000025033f17,上学轨迹：帝都到魔都,Sherry,100,5667,4250,normal
65f5054300000000120307ab,3.16上纽校园日,玫瑰苦橙,158,2560,1920,normal
