Note ID,Title,User Nickname,Liked Count,Cover Height,Cover Width,Note Type
65840176000000000503baf9,上纽Vlog📝沉浸式体验高人气交互媒体艺术课,上海纽约大学NYUShanghai,69,1065,799,video
670f18b00000000021004898,十二年啦！,上海纽约大学员工招聘,25,1706,1280,normal
659de3ff000000001d016a19,上海纽约大学校园日活动安排,Susie留学,3,1013,1283,normal
670a3ce40000000021004f24,详解！上纽文书bridge builders写什么？,黑总说中外合办,6,1620,1215,video
671b8d62000000002100bbe7,2025上海纽约大学综评简章—草履虫都能看懂,升学李逍遥老师,8,1660,1245,normal
6645b9cb000000001e039c59,关于我在上海纽约大学的最后一周💜🥹,希希爱猫咪🐱,123,2559,1922,normal
65152f3e000000001d0149db,NYUSH A档&DKU省四｜申请review,Chloe_ff,159,1440,1440,normal
671b62f7000000001402e8df,上纽Vlog｜国际交换生在中国留学的一天,上海纽约大学NYUShanghai,52,1066,800,video
62a5a4c2000000001d013ef8,高考完的绝地反击❗️中外合办Top2 Offer,Sundayy,134,1706,1280,normal
671cf43000000000210013c7,25年提前批开打，上纽 vs 昆杜，选哪个？,希姐闲说,7,1660,1245,normal
66d3eff2000000001d019e4c,上纽第一周 特别特别好！,小猫蛋卷-,46,2560,1920,normal
670dedc60000000021001c23,上纽生日快乐！,小猫蛋卷-,22,1920,2560,normal
671b62f7000000001402e8df,上纽Vlog｜国际交换生在中国留学的一天,上海纽约大学NYUShanghai,52,1066,800,video
66ac65510000000005038a43,完美自习室上纽ica,Cherry&Eason,10,2868,3817,normal
668e35170000000025004011,准高三学生暑假申请上纽大面试3.0,杰夫Jeff,18,1706,1280,normal
64f1f254000000001e02f062,NYUSH Week1 上纽开学第一周！,鱼流,310,1920,1440,normal
66ffd8ab000000001a02160a,📣2025上纽大拿A档攻略❗❗超实用,上海升学锦鲤,47,1660,1242,normal
6709e3cc000000001902fed1,上纽｜Midterm你还我秋天🥹,祝你今天霉烦恼,45,1920,1440,video
6356c9be000000001401fa99,你们最最最关心的上海纽约和纽约大学区别～,斯黛啦学姐Stella,124,1706,1280,normal
66f17e94000000002a034f7b,我们的同志在困难的时候，要看到光明,望春风,4,5712,4284,normal
66957aac000000002500468d,上海纽约大学商科硕士 8月即将开放申请通道,清柚申研档案袋,4,1660,1242,normal
670f812500000000160207c9,终于！达到上纽的分数要求啦,小红妹妹,3,2336,1080,normal
6128887a000000002103cb68,实习｜在上海纽约大学工作是什么样的体验,认真学习的周老师,294,853,1280,normal
67125b8b0000000021000ab1,上纽｜j人的一周离不开to do list🫡,祝你今天霉烦恼,41,1920,1440,video
658948c50000000011014ee1,上海纽约大学生物科学专业辅导避坑避雷,辅无忧海外留学生论文辅导,1,1200,900,normal
5e83fc710000000001006145,中美合办顶尖·上海纽约大学·介绍（上）,🎃Berber也是安老师,441,1706,1280,normal
6465921500000000130344a7,NYUSH大一💜 final存活确认 暑假开始！,椰子酱,62,2560,1920,normal
66165ac3000000001b009218,上纽大食堂都有什么好吃的😋,上海纽约大学NYUShanghai,56,1920,1440,normal
66d7d370000000001f03ba5d,💜上纽开学啦～大一的遗憾用大二弥补🫶🏻,Liberté✨,34,1440,1920,normal
670bae26000000001b010fbd,上纽大二｜Study Away迎新周recap,鱼流,42,4032,3024,normal
66dafb36000000000c018f3c,上纽开学第一周 非常充实！,花语清扬,29,3276,2457,normal
651f7ac5000000001e03c229,终于来了‼️上纽昆杜今年的文书题目是,Zi特写留学,42,1660,1245,normal
651f7ac5000000001e03c229,终于来了‼️上纽昆杜今年的文书题目是,Zi特写留学,42,1660,1245,normal
66d66a82000000001d0166c0,我的开学第一天🤓,Grin Larin,161,1920,1440,video
6618e9ac000000000401bcf5,,Marvin.C,85,1496,1179,normal
648f0346000000002702bfaf,随机掉落的上纽校园碎片,Laurennaa,68,1440,1920,normal
66c1e652000000001e019515,上海纽约VS昆山杜克✅最全最新深度解析,谭谭老师教育咨询,15,1706,1280,normal
6470499e0000000011012a8f,NYU Shanghai食堂揭秘 | 干饭人集合啦,NYUSH-NYUStern商科硕士,324,1920,1440,normal
66dad76a0000000026031bd4,这就是你SAT没考过的人,望春风,72,1280,944,video
667be519000000001f005ab5,上纽自然科学专业就读体验,Chloe_ff,79,2560,1920,normal
66eee56b000000000c019228,希望上纽四年都能眼里有光🌟,小猫蛋卷-,48,2560,1920,normal
66f7e7f6000000001b023a27,,上海诺美学校,42,1440,1080,video
670fa489000000002401a2da,终于又更了一条上纽日常视频,花语清扬,18,1440,1080,video
66272f010000000003020ad2,🟩 上纽大，昆杜绿了，不是重点中学也没什么,跟尼克冲名校,58,1660,1242,normal
66335f30000000001e02f7c0,上海纽约大学招生录取严正声明‼️,上海纽约大学NYUShanghai,91,2560,1920,normal
669c64c80000000025015adf,2024上纽昆杜战绩可查👏,锦里锦里,20,1920,1080,normal
66d50dd8000000001f03ffca,上纽｜开学之前我在不想开学,陈鱼鱼🐟,47,1920,1440,video
65e27f1f0000000004000638,我的bg居然初审被上纽拒了？？,Aiden,64,1547,1226,normal
6649b3a2000000000c01bf69,NYU上海小情侣暑假日常1️⃣,Nadine🐮💜,17,1956,1304,normal
66191e47000000001a0122f5,上纽校园日复盘：B档经验与反思,爱吃巧克力,147,886,1224,normal
651575630000000023018974,上纽生活 nyush week4&5,鱼流,46,1920,1440,normal
65f1ac060000000013025276,上纽大一｜期中plog｜远离内卷的日常,Liberté✨,32,1920,2560,normal
66dd0b9c0000000027003a21,为什么上海前30高中都应该申请上纽昆杜,百小生,35,2208,1242,normal
66e586bd000000000c01922b,上纽开学第二周！又拥有了很多幸福时刻！,花语清扬,15,2560,2560,normal
666d3222000000001d016d24,NYUSH｜ 2024级准学生家庭见面会,AAAAmy,19,1920,2560,normal
649d0705000000001402405a,放弃复交选择双非中外合办，我后悔了吗……,北冰洋🦁Alexis,765,1707,1280,normal
65103a5b000000001302d54e,大学宿舍精致早餐合集——上海纽约大学💜,Nadine🐮💜,37,1920,1440,normal
67038a8d000000002a032602,上海纽约大喜欢要名校高中的学生,于瑶老师,5,560,1080,normal
67035b88000000001a0231cc,2025上纽招简出炉啦❗️文书又双叒叕变了,Thinker思课咨询,22,1440,1080,normal
65e2b6d40000000003033fa1,上纽出初审结果啦！,Catri,25,2796,1290,normal
